idCarpeta,Dia,Mes,Año,Fecha,Hora,Delito,CalidadJuridica,Categoria,Colonia,Alcalia,Sexo,Edad,TipoPersona,longitud,latitud
8655632.0,3.0,Marzo,2020.0,09/03/2020,41400.0,VIOLACION,VICTIMA,VIOLACIÓN,SAN JOSÉ (SANTA ANA TLACOTENCO),MILPA ALTA,Femenino,14.0,MORAL,-99.0015101815803,19.1778696293916
8655671.0,3.0,Marzo,2020.0,11/03/2020,39600.0,ROBO A CASA HABITACION SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MATEO (VILLA MILPA ALTA),MILPA ALTA,Femenino,29.0,MORAL,-99.0348619198496,19.1872458099914
8656108.0,3.0,Marzo,2020.0,07/03/2020,43200.0,CONTRA LA INTIMIDAD SEXUAL,VICTIMA,DELITO DE BAJO IMPACTO,,MILPA ALTA,Femenino,15.0,MORAL,,
8656125.0,12.0,Diciembre,2019.0,01/12/2019,43200.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN AGUSTIN (VILLA MILPA ALTA),MILPA ALTA,Femenino,,MORAL,-99.0157701199954,19.186532285352
8656154.0,2.0,Febrero,2020.0,04/02/2020,64800.0,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SAN BARTOLOMÉ XICOMULCO,MILPA ALTA,Masculino,48.0,MORAL,-99.0667765003956,19.208384003751
8656158.0,3.0,Marzo,2020.0,11/03/2020,80700.0,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,Pueblo San Antonio Tecomitl Barrio Xochitepec,MILPA ALTA,Masculino,29.0,MORAL,-98.9912895997325,19.2150586955005
8656177.0,3.0,Marzo,2020.0,02/03/2020,33300.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,NOCHTLA (SAN PEDRO ATOCPAN),MILPA ALTA,Femenino,22.0,MORAL,-99.0393535714121,19.2037664050403
8656184.0,3.0,Marzo,2020.0,11/03/2020,68700.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Masculino,22.0,MORAL,-99.0206545386649,19.1963865230987
8656196.0,9.0,Septiembre,2019.0,20/09/2019,48600.0,DESPOJO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Masculino,,MORAL,-99.0797731996149,19.1845977025717
8656600.0,11.0,Noviembre,2019.0,28/11/2019,50400.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,TENANTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,10.0,MORAL,-99.000944050372,19.2211488367303
8656600.0,11.0,Noviembre,2019.0,28/11/2019,50400.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,TENANTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,9.0,MORAL,-99.000944050372,19.2211488367303
8656712.0,3.0,Marzo,2020.0,12/03/2020,52200.0,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,VICTIMA Y DENUNCIANTE,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,XALTIPAC (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,22.0,MORAL,-98.9831202999939,19.2187686042118
8656808.0,1.0,Enero,2020.0,11/01/2020,64800.0,DESPOJO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,,MORAL,-99.0199465581052,19.1986895260899
8656907.0,3.0,Marzo,2020.0,11/03/2020,46800.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,LA LUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,17.0,MORAL,-99.0282389920505,19.184298635185
8657228.0,3.0,Marzo,2020.0,09/03/2020,36000.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Masculino,66.0,MORAL,-99.0962175003397,19.1933949990437
8657231.0,3.0,Marzo,2020.0,11/03/2020,21120.0,LESIONES CULPOSAS,VICTIMA,DELITO DE BAJO IMPACTO,,MILPA ALTA,Femenino,34.0,MORAL,,
8657234.0,3.0,Marzo,2020.0,03/03/2020,34200.0,ABUSO SEXUAL,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,,MILPA ALTA,Femenino,14.0,MORAL,,
8657328.0,8.0,Agosto,2019.0,18/08/2019,82800.0,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Masculino,67.0,MORAL,-99.0168530095629,19.1940954732245
8657493.0,3.0,Marzo,2020.0,09/03/2020,34200.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,Pueblo San Antonio Tecomitl Barrio Xochitepec,MILPA ALTA,Femenino,5.0,MORAL,-98.9899550997102,19.2139242975186
8657673.0,3.0,Marzo,2020.0,11/03/2020,72000.0,NEGACION DEL SERVICIO PUBLICO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,XALTIPAC (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,63.0,MORAL,-98.9886000557717,19.2168759477943
8657700.0,6.0,Junio,2019.0,12/06/2019,46800.0,DESPOJO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION I,MILPA ALTA,Femenino,40.0,MORAL,-99.08529289973,19.1952046028751
8657826.0,2.0,Febrero,2020.0,24/02/2020,36000.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Masculino,,MORAL,-99.0709315000055,19.1861266009189
8657935.0,11.0,Noviembre,2019.0,07/11/2019,54000.0,USURPACIÓN DE IDENTIDAD,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JERÓNIMO MIACATLÁN,MILPA ALTA,Femenino,,MORAL,-99.0096781998675,19.1931053017927
8658004.0,3.0,Marzo,2020.0,13/03/2020,54000.0,TENTATIVA DE EXTORSION,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN AGUSTIN OHTENCO,MILPA ALTA,Femenino,24.0,MORAL,-99.0089208718515,19.1958780888916
8658278.0,2.0,Febrero,2020.0,15/02/2020,43200.0,ROBO DE ALHAJAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,XALTIPAC (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,28.0,MORAL,-98.9919270194587,19.2207681657745
8658383.0,3.0,Marzo,2020.0,14/03/2020,25200.0,LESIONES CULPOSAS,LESIONADO,DELITO DE BAJO IMPACTO,,MILPA ALTA,Masculino,70.0,MORAL,,
8658469.0,3.0,Marzo,2020.0,08/03/2020,41400.0,ROBO A CASA HABITACION SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN BARTOLOMÉ XICOMULCO,MILPA ALTA,Femenino,37.0,MORAL,-99.0669783945374,19.2082701934499
8658730.0,3.0,Marzo,2020.0,14/03/2020,52560.0,ABORTO,CADAVER,DELITO DE BAJO IMPACTO,,MILPA ALTA,,,MORAL,,
8658807.0,3.0,Marzo,2020.0,14/03/2020,66600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Femenino,36.0,MORAL,-99.098886931477,19.1997409378244
8658863.0,3.0,Marzo,2020.0,15/03/2020,30900.0,PERDIDA DE LA VIDA POR CONGESTION ALCOHOLICA,CADAVER,HECHO NO DELICTIVO,CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,45.0,MORAL,-98.9966653243947,19.2118944720512
8658973.0,3.0,Marzo,2020.0,15/03/2020,27000.0,ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA,VICTIMA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,,MORAL,-99.0825595203538,19.1814041181764
8659179.0,3.0,Marzo,2020.0,11/03/2020,43200.0,OMISION DE AUXILIO O DE CUIDADO,VICTIMA,DELITO DE BAJO IMPACTO,SAN AGUSTIN (VILLA MILPA ALTA),MILPA ALTA,Masculino,18.0,MORAL,-99.0187338962653,19.1860539318252
8659639.0,3.0,Marzo,2020.0,14/03/2020,63000.0,ABUSO DE CONFIANZA,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Femenino,44.0,MORAL,-99.0897461694488,19.1890025166114
8659789.0,3.0,Marzo,2020.0,13/03/2020,78600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,18.0,MORAL,-99.0709315000055,19.1861266009189
8660010.0,3.0,Marzo,2019.0,17/03/2019,21600.0,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN FRANCISCO TECOXPA,MILPA ALTA,Masculino,57.0,MORAL,-99.0056790212555,19.1972379810679
8660191.0,1.0,Enero,2020.0,02/01/2020,41400.0,FRAUDE,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,45.0,MORAL,-98.9984740996039,19.2124846975617
8660270.0,3.0,Marzo,2020.0,17/03/2020,37800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN AGUSTIN (VILLA MILPA ALTA),MILPA ALTA,Femenino,21.0,MORAL,-99.0166197000338,19.1898691992161
8660380.0,3.0,Marzo,2020.0,17/03/2020,47700.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MATEO (VILLA MILPA ALTA),MILPA ALTA,Femenino,61.0,MORAL,-99.0304823077437,19.1917413719814
8660996.0,3.0,Marzo,2020.0,18/03/2020,7200.0,VIOLACION,VICTIMA Y DENUNCIANTE,VIOLACIÓN,OCOTITLA (SAN PEDRO ATOCPAN),MILPA ALTA,Femenino,25.0,MORAL,-99.0545701743593,19.2008066989268
8661803.0,3.0,Marzo,2020.0,05/03/2020,73800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,LOS ÁNGELES (VILLA MILPA ALTA),MILPA ALTA,Femenino,24.0,MORAL,-99.0219542995945,19.1890770980322
8661951.0,3.0,Marzo,2020.0,18/03/2020,64800.0,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,OFENDIDO,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,SAN JUAN (SAN PABLO OZTOTEPEC),MILPA ALTA,,,MORAL,-99.0699301961267,19.1789657592839
8661963.0,3.0,Marzo,2020.0,05/03/2020,66600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,NOCHTLA (SAN PEDRO ATOCPAN),MILPA ALTA,Femenino,29.0,MORAL,-99.0469852612766,19.2094491836872
8662085.0,3.0,Marzo,2020.0,16/03/2020,63000.0,TENTATIVA DE EXTORSION,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Masculino,42.0,MORAL,-99.0164441999104,19.1972330028295
8662127.0,3.0,Marzo,2020.0,18/03/2020,82800.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MATEO (VILLA MILPA ALTA),MILPA ALTA,Femenino,44.0,MORAL,-99.0298946999898,19.193686798738
8662212.0,3.0,Marzo,2020.0,19/03/2020,45000.0,ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA MARTHA (VILLA MILPA ALTA),MILPA ALTA,Masculino,42.0,MORAL,-99.0360868870248,19.2028211958119
8662317.0,3.0,Marzo,2020.0,13/03/2020,79200.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA MARTHA (VILLA MILPA ALTA),MILPA ALTA,Femenino,28.0,MORAL,-99.0267076001259,19.1942040996176
8662423.0,3.0,Marzo,2020.0,19/03/2020,39600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION IV,MILPA ALTA,Femenino,30.0,MORAL,-99.0928408648342,19.1945941518442
8662520.0,8.0,Agosto,2018.0,07/08/2018,50400.0,ROBO DE MOTOCICLETA SIN VIOLENCIA,OFENDIDO,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SANTA MARTHA (VILLA MILPA ALTA),MILPA ALTA,,,MORAL,-99.0289337563519,19.1992804014669
8663192.0,3.0,Marzo,2020.0,19/03/2020,84000.0,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Masculino,28.0,MORAL,-99.0723692998894,19.185950802403
8663193.0,3.0,Marzo,2020.0,20/03/2020,43200.0,OMISION DE AUXILIO O DE CUIDADO,VICTIMA,DELITO DE BAJO IMPACTO,SAN FRANCISCO TECOXPA,MILPA ALTA,Masculino,1.0,MORAL,-99.002797700427,19.2035363011591
8663483.0,3.0,Marzo,2020.0,20/03/2020,80700.0,ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,,MORAL,-98.9944263003702,19.2130073016601
8663593.0,3.0,Marzo,2020.0,20/03/2020,20700.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,17.0,MORAL,-99.00139010487,19.2122299682966
8663760.0,3.0,Marzo,2020.0,21/03/2020,37800.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,PANCHIMALCO (SAN PEDRO ATOCPAN),MILPA ALTA,Masculino,26.0,MORAL,-99.0400838750994,19.2032186566045
8664233.0,3.0,Marzo,2020.0,09/03/2020,37800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,TULA (SAN PEDRO ATOCPAN),MILPA ALTA,Femenino,32.0,MORAL,-99.0502565003233,19.2034760956917
8664370.0,3.0,Marzo,2020.0,21/03/2020,7200.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JUAN (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,39.0,MORAL,-99.068888799362,19.1886017374391
8664617.0,3.0,Marzo,2020.0,22/03/2020,3600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,18.0,MORAL,-99.0718797900922,19.1772138900067
8664671.0,3.0,Marzo,2020.0,23/03/2020,9000.0,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,VICTIMA Y DENUNCIANTE,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,LOS ÁNGELES (VILLA MILPA ALTA),MILPA ALTA,Masculino,59.0,MORAL,-99.0225108907915,19.188411048146
8664831.0,3.0,Marzo,2020.0,01/03/2020,79200.0,LESIONES INTENCIONALES POR GOLPES,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA MARTHA (VILLA MILPA ALTA),MILPA ALTA,Masculino,30.0,MORAL,-99.0251297806745,19.1947909282632
8664893.0,3.0,Marzo,2020.0,22/03/2020,50400.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,55.0,MORAL,-99.0112010003489,19.2010484300269
8665081.0,2.0,Febrero,2020.0,22/02/2020,39600.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN LORENZO TLACOYUCAN,MILPA ALTA,Femenino,53.0,MORAL,-99.0294105077026,19.1799060784052
8665409.0,3.0,Marzo,2020.0,23/03/2020,64800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JOSÉ (SANTA ANA TLACOTENCO),MILPA ALTA,Femenino,30.0,MORAL,-99.0008900527083,19.1769242193079
8665632.0,3.0,Marzo,2020.0,22/03/2020,68400.0,AMENAZAS,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN AGUSTIN (VILLA MILPA ALTA),MILPA ALTA,Masculino,58.0,MORAL,-99.0123211103467,19.1925040413287
8665662.0,3.0,Marzo,2020.0,12/03/2020,48600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,OCOTITLA (SAN PEDRO ATOCPAN),MILPA ALTA,Masculino,63.0,MORAL,-99.0537438234059,19.2007504948401
8665696.0,4.0,Abril,2019.0,19/04/2019,61200.0,ABUSO SEXUAL,VICTIMA,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,8.0,MORAL,-99.0839278468504,19.1906380289737
8665768.0,3.0,Marzo,2020.0,22/03/2020,14400.0,VIOLACION,VICTIMA,VIOLACIÓN,La Guadalupita,MILPA ALTA,Masculino,14.0,MORAL,-98.9959736444346,19.1770798665357
8665812.0,3.0,Marzo,2020.0,11/03/2020,3300.0,"ALLANAMIENTO DE MORADA, DESPACHO, OFICINA O ESTABLECIMIENTO MERCANTIL",VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,LA CONCEPCIÓN (VILLA MILPA ALTA),MILPA ALTA,Masculino,44.0,MORAL,-99.019736399871,19.1898677968671
8665864.0,3.0,Marzo,2020.0,24/03/2020,56700.0,ROBO A TRANSEUNTE EN VIA PUBLICA SIN VIOLENCIA,VICTIMA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,12.0,MORAL,-99.0721927002242,19.184986896231
8665866.0,3.0,Marzo,2020.0,24/03/2020,53100.0,PERDIDA DE LA VIDA POR SUICIDIO,CADAVER,HECHO NO DELICTIVO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,21.0,MORAL,-99.0750417995304,19.1891580038391
8666197.0,3.0,Marzo,2020.0,25/03/2020,13500.0,ROBO DE OBJETOS,OFENDIDO,DELITO DE BAJO IMPACTO,SANTA MARTHA (VILLA MILPA ALTA),MILPA ALTA,,,MORAL,-99.0229531455166,19.1928050974252
8666742.0,2.0,Febrero,2020.0,08/02/2020,37800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,TECAXTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,28.0,MORAL,-98.9933437797005,19.2247350653902
8666871.0,2.0,Febrero,2020.0,28/02/2020,32400.0,ACOSO SEXUAL,VICTIMA,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION IV,MILPA ALTA,Femenino,14.0,MORAL,-99.0904743616808,19.1937239399224
8666898.0,3.0,Marzo,2020.0,26/03/2020,5400.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,TENANTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,24.0,MORAL,-98.9960064919953,19.2165809052154
8666976.0,3.0,Marzo,2020.0,26/03/2020,28800.0,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,VICTIMA,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,,,MORAL,-99.0712276432023,19.1854704632382
8667040.0,3.0,Marzo,2020.0,26/03/2020,40800.0,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Masculino,50.0,MORAL,-99.0226651601462,19.1927807681436
8667126.0,3.0,Marzo,2020.0,25/03/2020,30600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JERÓNIMO MIACATLÁN,MILPA ALTA,Femenino,24.0,MORAL,-99.0067657291533,19.1904062751374
8667252.0,3.0,Marzo,2020.0,25/03/2020,3600.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,TENANTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Masculino,30.0,MORAL,-98.9938718308227,19.2182195388781
8667338.0,3.0,Marzo,2020.0,26/03/2020,59100.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Masculino,19.0,MORAL,-99.0957950002663,19.1945489998345
8667338.0,3.0,Marzo,2020.0,26/03/2020,59100.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Masculino,41.0,MORAL,-99.0957950002663,19.1945489998345
8667338.0,3.0,Marzo,2020.0,26/03/2020,59100.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Femenino,38.0,MORAL,-99.0957950002663,19.1945489998345
8667338.0,3.0,Marzo,2020.0,26/03/2020,59100.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,SAN SALVADOR CUAUHTENCO SECCION III,MILPA ALTA,Masculino,19.0,MORAL,-99.0957950002663,19.1945489998345
8667342.0,3.0,Marzo,2020.0,25/03/2020,20520.0,PERSONAS EXTRAVIADAS Y AUSENTES,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,TENANTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,34.0,MORAL,-98.9935557995971,19.2194040965064
8667552.0,3.0,Marzo,2020.0,26/03/2020,45000.0,VIOLENCIA FAMILIAR,VICTIMA,DELITO DE BAJO IMPACTO,SAN MIGUEL (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,11.0,MORAL,-99.0811442764753,19.1921178419523
8667586.0,8.0,Agosto,2019.0,04/08/2019,63000.0,NEGACION DEL SERVICIO PUBLICO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,,MORAL,-99.0218116451782,19.1956037060765
8667690.0,3.0,Marzo,2020.0,27/03/2020,27000.0,LESIONES CULPOSAS POR TRANSITO VEHICULAR EN COLISION,LESIONADO,DELITO DE BAJO IMPACTO,NOCHTLA (SAN PEDRO ATOCPAN),MILPA ALTA,Masculino,23.0,MORAL,-99.0449348500407,19.2055167219343
8668207.0,3.0,Marzo,2018.0,18/03/2018,43200.0,DESPOJO,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JUAN (SAN PABLO OZTOTEPEC),MILPA ALTA,Femenino,,MORAL,-99.0664541631984,19.1856107446856
8668227.0,3.0,Marzo,2020.0,27/03/2020,61200.0,DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN JUAN (SAN PABLO OZTOTEPEC),MILPA ALTA,Masculino,65.0,MORAL,-99.0693675857657,19.185739914883
8668245.0,3.0,Marzo,2020.0,23/03/2020,43200.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,,MILPA ALTA,Femenino,35.0,MORAL,,
8668455.0,3.0,Marzo,2020.0,26/03/2020,51720.0,FRAUDE,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SAN MATEO (VILLA MILPA ALTA),MILPA ALTA,Femenino,42.0,MORAL,-99.0302473462813,19.1888921497241
8668615.0,1.0,Enero,2020.0,03/01/2020,64800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,,MORAL,-99.0128218995741,19.1989899000265
8668615.0,1.0,Enero,2020.0,03/01/2020,64800.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,,MORAL,-99.0128218995741,19.1989899000265
8668775.0,3.0,Marzo,2020.0,29/03/2020,9000.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,SANTA CRUZ (VILLA MILPA ALTA),MILPA ALTA,Femenino,23.0,MORAL,-99.0162698147929,19.1972831041642
8668884.0,3.0,Marzo,2020.0,29/03/2020,4500.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,Pueblo San Antonio Tecomitl Barrio Xochitepec,MILPA ALTA,Femenino,24.0,MORAL,-98.9868015390423,19.2154463698608
8668931.0,3.0,Marzo,2020.0,29/03/2020,7200.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,CRUZTITLA (SAN ANTONIO TECOMITL),MILPA ALTA,Femenino,30.0,MORAL,-99.0023170966314,19.2159807554466
8668985.0,3.0,Marzo,2020.0,29/03/2020,43200.0,VIOLENCIA FAMILIAR,VICTIMA Y DENUNCIANTE,DELITO DE BAJO IMPACTO,LA CONCEPCIÓN (VILLA MILPA ALTA),MILPA ALTA,Femenino,28.0,MORAL,-99.0198389001387,19.1893871986948
8669018.0,3.0,Marzo,2020.0,29/03/2020,63600.0,LESIONES INTENCIONALES POR ARMA BLANCA,LESIONADO,DELITO DE BAJO IMPACTO,SAN AGUSTIN (VILLA MILPA ALTA),MILPA ALTA,Masculino,68.0,MORAL,-99.0141302171413,19.183547286095
